765,5,பொருட்பால்,படையியல்,படைமாட்சி, கூற்றுடன்று மேல்வரினும் கூடி எதிர்நிற்கும் ஆற்ற லதுவே படை
766,6,பொருட்பால்,படையியல்,படைமாட்சி, மறமானம் மாண்ட வழிச்செலவு தேற்றம் எனநான்கே ஏமம் படைக்கு
767,7,பொருட்பால்,படையியல்,படைமாட்சி, தார்தாங்கிச் செல்வது தானை தலைவந்த போர்தாங்கும் தன்மை அறிந்து
768,8,பொருட்பால்,படையியல்,படைமாட்சி, அடல்தகையும் ஆற்றலும் இல்லெனினும் தானை படைத்தகையால் பாடு பெறும்
769,9,பொருட்பால்,படையியல்,படைமாட்சி, சிறுமையும் செல்லாத் துனியும் வறுமையும் இல்லாயின் வெல்லும் படை
770,10,பொருட்பால்,படையியல்,படைமாட்சி, நிலைமக்கள் சால உடைத்தெனினும் தானை தலைமக்கள் இல்வழி இல்
771,1,பொருட்பால்,படையியல்,படைச்செருக்கு, என்னைமுன் நில்லன்மின் தெவ்விர் பலரென்னை முன்நின்று கல்நின் றவர்
772,2,பொருட்பால்,படையியல்,படைச்செருக்கு, கான முயலெய்த அம்பினில் யானை பிழைத்தவேல் ஏந்தல் இனிது
773,3,பொருட்பால்,படையியல்,படைச்செருக்கு, பேராண்மை என்ப தறுகண்ஒன் றுற்றக்கால் ஊராண்மை மற்றதன் எஃகு
774,4,பொருட்பால்,படையியல்,படைச்செருக்கு, கைவேல் களிற்றொடு போக்கி வருபவன் மெய்வேல் பறியா நகும்
775,5,பொருட்பால்,படையியல்,படைச்செருக்கு, விழித்தகண் வேல்கொண டெறிய அழித்திமைப்பின் ஒட்டன்றோ வன்க ணவர்க்கு
776,6,பொருட்பால்,படையியல்,படைச்செருக்கு, விழுப்புண் படாதநாள் எல்லாம் வழுக்கினுள் வைக்கும்தன் நாளை எடுத்து
777,7,பொருட்பால்,படையியல்,படைச்செருக்கு, சுழலும் இசைவேண்டி வேண்டா உயிரார் கழல்யாப்புக் காரிகை நீர்த்து
778,8,பொருட்பால்,படையியல்,படைச்செருக்கு, உறின்உயிர் அஞ்சா மறவர் இறைவன் செறினும் சீர்குன்றல் இலர்
779,9,பொருட்பால்,படையியல்,படைச்செருக்கு, இழைத்தது இகவாமைச் சாவாரை யாரே பிழைத்தது ஒறுக்கிற் பவர்
780,10,பொருட்பால்,படையியல்,படைச்செருக்கு, புரந்தார்கண் நீர்மல்கச் சாகிற்பின் சாக்காடு இரந்துகோள் தக்கது உடைத்து
781,1,பொருட்பால்,நட்பியல்,நட்பு, செயற்கரிய யாவுள நட்பின் அதுபோல் வினைக்கரிய யாவுள காப்பு
782,2,பொருட்பால்,நட்பியல்,நட்பு, நிறைநீர நீரவர் கேண்மை பிறைமதிப் பின்னீர பேதையார் நட்பு
783,3,பொருட்பால்,நட்பியல்,நட்பு, நவில்தொறும் நூல்நயம் போலும் பயில்தொறும் பண்புடை யாளர் தொடர்பு
784,4,பொருட்பால்,நட்பியல்,நட்பு, நகுதற் பொருட்டன்று நட்டல் மிகுதிக்கண் மேற்செனறு இடித்தற் பொருட்டு
785,5,பொருட்பால்,நட்பியல்,நட்பு, புணர்ச்சி பழகுதல் வேண்டா உணர்ச்சிதான் நட்பாங் கிழமை தரும்
786,6,பொருட்பால்,நட்பியல்,நட்பு, முகநக நட்பது நட்பன்று நெஞ்சத்து அகநக நட்பது நட்பு
787,7,பொருட்பால்,நட்பியல்,நட்பு, அழிவி னவைநீக்கி ஆறுய்த்து அழிவின்கண் அல்லல் உழப்பதாம் நட்பு
788,8,பொருட்பால்,நட்பியல்,நட்பு, உடுக்கை இழந்தவன் கைபோல ஆங்கே இடுக்கண் களைவதாம் நட்பு
789,9,பொருட்பால்,நட்பியல்,நட்பு, நட்பிற்கு வீற்றிருக்கை யாதெனின் கொட்பின்றி ஒல்லும்வாய் ஊன்றும் நிலை
790,10,பொருட்பால்,நட்பியல்,நட்பு, இனையர் இவரெமக்கு இன்னம்யாம் என்று புனையினும் புல்லென்னும் நட்பு
791,1,பொருட்பால்,நட்பியல்,நட்பாராய்தல், நாடாது நட்டலிற் கேடில்லை நட்டபின் வீடில்லை நட்பாள் பவர்க்கு
792,2,பொருட்பால்,நட்பியல்,நட்பாராய்தல், ஆய்ந்தாய்ந்து கொள்ளாதான் கேண்மை கடைமுறை தான்சாம் துயரம் தரும்
793,3,பொருட்பால்,நட்பியல்,நட்பாராய்தல், குணமும் குடிமையும் குற்றமும் குன்றா இனனும் அறிந்தியாக்க நட்பு
794,4,பொருட்பால்,நட்பியல்,நட்பாராய்தல், குடிப்பிறந்து தன்கண் பழிநாணு வானைக் கொடுத்தும் கொளல்வேண்டும் நட்பு
795,5,பொருட்பால்,நட்பியல்,நட்பாராய்தல், அழச்சொல்லி அல்ல திடித்து வழக்கறிய வல்லார்நட்  பாய்ந்து கொளல்
796,6,பொருட்பால்,நட்பியல்,நட்பாராய்தல், கேட்டினும் உண்டோர் உறுதி கிளைஞரை நீட்டி அளப்பதோர் கோல்
797,7,பொருட்பால்,நட்பியல்,நட்பாராய்தல், ஊதியம் என்பது ஒருவற்குப் பேதையார் கேண்மை ஒரீஇ விடல்
798,8,பொருட்பால்,நட்பியல்,நட்பாராய்தல், உள்ளற்க உள்ளம் சிறுகுவ கொள்ளற்க அல்லற்கண் ஆற்றறுப்பார் நட்பு
799,9,பொருட்பால்,நட்பியல்,நட்பாராய்தல், கெடுங்காலைக் கைவிடுவார் கேண்மை அடுங்காலை உள்ளினும் உள்ளஞ் சுடும்
800,10,பொருட்பால்,நட்பியல்,நட்பாராய்தல், மருவுக மாசற்றார் கேண்மைஒன் றீத்தும் ஒருவுக ஒப்பிலார் நட்பு
801,1,பொருட்பால்,நட்பியல்,பழைமை, பழைமை எனப்படுவ  தியாதெனின் யாதும் கிழமையைக் கீழ்ந்திடா நட்பு
802,2,பொருட்பால்,நட்பியல்,பழைமை, நட்பிற் குறுப்புக் கெழுதகைமை மற்றதற்கு உப்பாதல் சான்றோர் கடன்
803,3,பொருட்பால்,நட்பியல்,பழைமை, பழகிய நட்பெவன் செய்யுங் கெழுதகைமை செய்தாங்கு அமையாக் கடை
804,4,பொருட்பால்,நட்பியல்,பழைமை, விழைதகையான் வேண்டி இருப்பர் கெழுதகையாற் கேளாது நட்டார் செயின்
805,5,பொருட்பால்,நட்பியல்,பழைமை, பேதைமை ஒன்றோ பெருங்கிழமை என்றுணர்க நோதக்க நட்டார் செயின்
806,6,பொருட்பால்,நட்பியல்,பழைமை, எல்லைக்கண் நின்றார் துறவார் தொலைவிடத்தும் தொல்லைக்கண் நின்றார் தொடர்பு
807,7,பொருட்பால்,நட்பியல்,பழைமை, அழிவந்த செய்யினும் அன்பறார் அன்பின் வழிவந்த கேண்மை யவர்
808,8,பொருட்பால்,நட்பியல்,பழைமை, கேளிழுக்கம் கேளாக் கெழுதகைமை வல்லார்க்கு நாளிழுக்கம் நட்டார் செயின்
809,9,பொருட்பால்,நட்பியல்,பழைமை, கெடாஅ வழிவந்த கேண்மையார் கேண்மை விடாஅர் விழையும் உலகு
810,10,பொருட்பால்,நட்பியல்,பழைமை, விழையார் விழையப் படுப பழையார்கண் பண்பின் தலைப்பிரியா தார்
811,1,பொருட்பால்,நட்பியல்,தீ நட்பு, பருகுவார் போலினும் பண்பிலார் கேண்மை பெருகலிற் குன்றல் இனிது
812,2,பொருட்பால்,நட்பியல்,தீ நட்பு, உறின்நட்டு அறின்ஙருஉம் ஒப்பிலார் கேண்மை பெறினும் இழப்பினும் என்
813,3,பொருட்பால்,நட்பியல்,தீ நட்பு, உறுவது சீர்தூக்கும் நட்பும் பெறுவது கொள்வாரும் கள்வரும் நேர்
814,4,பொருட்பால்,நட்பியல்,தீ நட்பு, அமரகத்து ஆற்றறுக்கும் கல்லாமா அன்னார் தமரின் தனிமை தலை
815,5,பொருட்பால்,நட்பியல்,தீ நட்பு, செய்தேமஞ் சாராச் சிறியவர் புன்கேண்மை எய்தலின் எய்தாமை நன்று
816,6,பொருட்பால்,நட்பியல்,தீ நட்பு, பேதை பெருங்கெழீஇ நட்பின் அறிவுடையார் ஏதின்மை கோடி உறும்
817,7,பொருட்பால்,நட்பியல்,தீ நட்பு, நகைவகைய ராகிய நட்பின் பகைவரால் பத்தடுத்த கோடி உறும்
818,8,பொருட்பால்,நட்பியல்,தீ நட்பு, ஒல்லும் கருமம் உடற்று பவர்கேண்மை சொல்லாடார் சோர விடல்
819,9,பொருட்பால்,நட்பியல்,தீ நட்பு, கனவினும் இன்னாது மன்னோ வினைவேறு சொல்வேறு பட்டார் தொடர்பு
820,10,பொருட்பால்,நட்பியல்,தீ நட்பு, எனைத்தும் குறுகுதல் ஓம்பல் மனைக்கெழீஇ மன்றில் பழிப்பார் தொடர்பு
821,1,பொருட்பால்,நட்பியல்,கூடாநட்பு, சீரிடம் காணின் எறிதற்குப் பட்டடை நேரா நிரந்தவர் நட்பு
822,2,பொருட்பால்,நட்பியல்,கூடாநட்பு, இனம்போன்று இனமல்லார் கேண்மை மகளிர் மனம்போல வேறு படும்
823,3,பொருட்பால்,நட்பியல்,கூடாநட்பு, பலநல்ல கற்றக் கடைத்து மனநல்லர் ஆகுதல் மாணார்க் கரிது
824,4,பொருட்பால்,நட்பியல்,கூடாநட்பு, முகத்தின் இனிய நகாஅ அகத்தின்னா வஞ்சரை அஞ்சப் படும்
825,5,பொருட்பால்,நட்பியல்,கூடாநட்பு, மனத்தின் அமையா தவரை எனைத்தொன்றும் சொல்லினால் தேறற்பாற் றன்று
826,6,பொருட்பால்,நட்பியல்,கூடாநட்பு, நட்டார்போல் நல்லவை சொல்லினும் ஒட்டார்சொல் ஒல்லை உணரப் படும்
827,7,பொருட்பால்,நட்பியல்,கூடாநட்பு, சொல்வணக்கம் ஒன்னார்கண் கொள்ளற்க வில்வணக்கம் தீங்கு குறித்தமை யான்
828,8,பொருட்பால்,நட்பியல்,கூடாநட்பு, தொழுதகை யுள்ளும் படையொடுங்கும் ஒன்னார் அழுதகண் ணீரும் அனைத்து
829,9,பொருட்பால்,நட்பியல்,கூடாநட்பு, மிகச்செய்து தம்மெள்ளு வாரை நகச்செய்து நட்பினுள் சாப்புல்லற் பாற்று
830,10,பொருட்பால்,நட்பியல்,கூடாநட்பு, பகைநட்பாம் காலம் வருங்கால் முகநட்டு அகநட்பு ஒரீஇ விடல்
831,1,பொருட்பால்,நட்பியல்,பேதைமை, பேதைமை யென்பதொன் றியாதெனின் ஏதங்கொண் ஊதியம் போக விடல்
832,2,பொருட்பால்,நட்பியல்,பேதைமை, பேதைமை யுள்ளெல்லாம் பேதைமை காதன்மை கையல்ல தன்கட் செயல்
833,3,பொருட்பால்,நட்பியல்,பேதைமை, நாணாமை நாடாமை நாரின்மை யாதொன்றும் பேணாமை பேதை தொழில்
834,4,பொருட்பால்,நட்பியல்,பேதைமை, ஓதி உணர்ந்தும் பிறர்க்குரைத்தும் தானடங்காப் பேதையின் பேதையார் இல்
835,5,பொருட்பால்,நட்பியல்,பேதைமை, ஒருமைச் செயலாற்றும் பேதை எழுமையும் தான்புக் கழுந்தும் அளறு
836,6,பொருட்பால்,நட்பியல்,பேதைமை, பொய்படும் ஒன்றோ புனைபூணும் கையறியாப் பேதை வினைமேற் கொளின்
837,7,பொருட்பால்,நட்பியல்,பேதைமை, ஏதிலார் ஆரத் தமர்பசிப்பர் பேதை பெருஞ்செல்வம் உற்றக் கடை
838,8,பொருட்பால்,நட்பியல்,பேதைமை, மையல் ஒருவன் களித்தற்றால் பேதைதன் கையொன்று உடைமை பெறின்
839,9,பொருட்பால்,நட்பியல்,பேதைமை, பெரிதினிது பேதையார் கேண்மை பிரிவின்கண் பீழை தருவதொன் றில்
840,10,பொருட்பால்,நட்பியல்,பேதைமை, கழாஅக்கால் பள்ளியுள் வைத்தற்றால் சான்றோர் குழாஅத்துப் பேதை புகல்
841,1,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, கல்லாத மேற்கொண் டொழுகல் கசடற  வல்லதூஉம் ஐயம் தரும்
842,2,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, அறிவின்மை இன்மையுள் இன்மை பிறிதின்மை இன்மையா வையா துலகு
843,3,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, அறிவிலான் நெஞ்சுவந்து ஈதல் பிறிதியாதும் இல்லை பெறுவான் தவம்
844,4,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, அறிவிலார் தாந்தம்மைப் பீழிக்கும் பீழை செறுவார்க்கும் செய்தல் அரிது
845,5,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, வெண்மை எனப்படுவ தியாதெனின் ஒண்மை  உடையம்யாம் என்னும் செருக்கு
846,6,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, அற்றம் மறைத்தலோ புல்லறிவு தம்வயின்  குற்றம் மறையா வழி
847,7,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, அருமறை சோரும் அறிவிலான் செய்யும்  பெருமிறை தானே தனக்கு
848,8,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, ஏவவும் செய்கலான் தான்தேறான் அவ்வுயிர்  போஒம் அளவுமோர் நோய்
849,9,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, காணாதான் காட்டுவான் தான்காணான் காணாதான்  கண்டானாம் தான்கண்ட வாறு
850,10,பொருட்பால்,நட்பியல்,புல்லறிவாண்மை, உலகத்தார் உண்டென்ப  தில்லென்பான் வையத்  அலகையா வைக்கப் படும்
851,1,பொருட்பால்,நட்பியல்,இகல், இகலென்ப எல்லா உயிர்க்கும் பகலென்னும்  பண்பின்மை பாரிக்கும் நோய்
852,2,பொருட்பால்,நட்பியல்,இகல், பகல்கருதிப் பற்றா செயினும் இகல்கருதி  இன்னாசெய் யாமை தலை
853,3,பொருட்பால்,நட்பியல்,இகல், இகலென்னும் எவ்வநோய் நீக்கின் தவலில்லாத் தாவில் விளக்கம் தரும்
854,4,பொருட்பால்,நட்பியல்,இகல், இன்பத்துள் இன்பம் பயக்கும் இகலென்னும் துன்பத்துள் துன்பங் கெடின்
855,5,பொருட்பால்,நட்பியல்,இகல், இகலெதிர் சாய்ந்தொழுக வல்லாரை யாரே மிதலூக்குந் தன்மை யவர்
856,6,பொருட்பால்,நட்பியல்,இகல், இகலின் மிகலினிது என்பவன் வாழ்க்கை தவலும் கெடலும் நணித்து
857,7,பொருட்பால்,நட்பியல்,இகல், மிகல்மேவல் மெய்ப்பொருள் காணார் இகல்மேவல் இன்னா அறிவி னவர்
858,8,பொருட்பால்,நட்பியல்,இகல், இகலிற்கு எதிர்சாய்தல் ஆக்கம் அதனை மிக்லூக்கின் ஊக்குமாம் கேடு
859,9,பொருட்பால்,நட்பியல்,இகல், இகல்காணான் ஆக்கம் வருங்கால் அதனை மிகல்காணும் கேடு தரற்கு
860,10,பொருட்பால்,நட்பியல்,இகல், இகலானாம் இன்னாத எல்லாம் நகலானாம் நன்னயம் என்னும் செருக்கு
861,1,பொருட்பால்,நட்பியல்,பகைமாட்சி, வலியார்க்கு மாறேற்றல் ஓம்புக ஓம்பா மெலியார்மேல் மேக பகை
862,2,பொருட்பால்,நட்பியல்,பகைமாட்சி, அன்பிலன் ஆன்ற துணையிலன் தான்துவ்வான் என்பரியும் ஏதிலான் துப்பு
863,3,பொருட்பால்,நட்பியல்,பகைமாட்சி, அஞ்சும் அறியான் அமைவிலன் ஈகலான் தஞ்சம் எளியன் பகைக்கு
864,4,பொருட்பால்,நட்பியல்,பகைமாட்சி, நீங்கான் வெகுளி நிறையிலன் எஞ்ஞான்றும் யாங்கணும் யார்க்கும் எளிது
865,5,பொருட்பால்,நட்பியல்,பகைமாட்சி, வழிநோக்கான் வாய்ப்பன செய்யான் பழிநோக்கான் பண்பிலன் பற்றார்க்கு இனிது
866,6,பொருட்பால்,நட்பியல்,பகைமாட்சி, காணாச் சினத்தான் கழிபெருங் காமத்தான் பேணாமை பேணப் படும்
867,7,பொருட்பால்,நட்பியல்,பகைமாட்சி, கொடுத்தும் கொளல்வேண்டும் மன்ற அடுத்திருந்து மாணாத செய்வான் பகை
868,8,பொருட்பால்,நட்பியல்,பகைமாட்சி, குணனிலனாய்க் குற்றம் பலவாயின் மாற்றார்க்கு இனனிலனாம் ஏமாப் புடைத்து
869,9,பொருட்பால்,நட்பியல்,பகைமாட்சி, செறுவார்க்குச் சேணிகவா இன்பம் அறிவிலா அஞ்சும் பகைவர்ப் பெறின்
870,10,பொருட்பால்,நட்பியல்,பகைமாட்சி, கல்லான் வெகுளும் சிறுபொருள் எஞ்ஞான்றும் ஒல்லானை ஒல்லா தொளி
871,1,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், பகைஎன்னும் பண்பி லதனை ஒருவன் நகையேயும் வேண்டற்பாற் றன்று
872,2,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், வில்லேர் உழவர் பகைகொளினும் கொள்ளற்க சொல்லேர் உழவர் பகை
873,3,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், ஏமுற் றவரினும் ஏழை தமியனாய்ப் பல்லார் பகைகொள் பவன்
874,4,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், பகைநட்பாக் கொண்டொழுகும் பண்புடை யாளன் தகைமைக்கண் தங்கிற்று உலகு
875,5,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், தன்துணை இன்றால் பகையிரண்டால் தான்ஒருவன் இன்துணையாக் கொள்கவற்றின் ஒன்று
876,6,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், தேறினும் தேறா விடினும் அழிவின்கண் தேறான் பகாஅன் விடல்
877,7,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், நோவற்க நொந்தது அறியார்க்கு மேவற்க மென்மை பகைவர் அகத்து
878,8,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், வகையறிந்து தற்செய்து தற்காப்ப மாயும் பகைவர்கண் பட்ட செருக்கு
879,9,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், இளைதாக முள்மரம் கொல்க களையுநர் கைகொல்லும் காழ்த்த இடத்து
880,10,பொருட்பால்,நட்பியல்,பகைத்திறந்தெரிதல், உயிர்ப்ப உளரல்லர் மன்ற செயிர்ப்பவர் செம்மல் சிதைக்கலா தார்
881,1,பொருட்பால்,நட்பியல்,உட்பகை, நிழல்நீரும் இன்னாத இன்னா தமர்நீரும் இன்னாவாம் இன்னா செயின்
882,2,பொருட்பால்,நட்பியல்,உட்பகை, வாள்போல பகைவரை அஞ்சற்க அஞ்சுக கேள்போல் பகைவர் தொடர்பு
883,3,பொருட்பால்,நட்பியல்,உட்பகை, உட்பகை அஞ்சித்தற் காக்க உலைவிடத்து மட்பகையின் மாணத் தெறும்
884,4,பொருட்பால்,நட்பியல்,உட்பகை, மனமாணா உட்பகை தோன்றின் இனமாணா ஏதம் பலவும் தரும்
885,5,பொருட்பால்,நட்பியல்,உட்பகை, உறல்முறையான் உட்பகை தோன்றின் இறல்முறையான் ஏதம் பலவும் தரும்
886,6,பொருட்பால்,நட்பியல்,உட்பகை, ஒன்றாமை ஒன்றியார் கட்படின் எஞ்ஞான்றும் பொன்றாமை ஒன்றல் அரிது
887,7,பொருட்பால்,நட்பியல்,உட்பகை, செப்பின் புணர்ச்சிபோல் கூடினும் கூடாதே உட்பகை உற்ற குடி
888,8,பொருட்பால்,நட்பியல்,உட்பகை, அரம்பொருத பொன்போலத் தேயும் உரம்பொருது உட்பகை உற்ற குடி
889,9,பொருட்பால்,நட்பியல்,உட்பகை, எட்பக வன்ன சிறுமைத்தே ஆயினும் உட்பகை உள்ளதாங் கேடு
890,10,பொருட்பால்,நட்பியல்,உட்பகை, உடம்பாடு இலாதவர் வாழ்க்கை குடங்கருள் பாம்போடு உடனுறைந் தற்று
891,1,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, ஆற்றுவார் ஆற்றல் இகழாமை போற்றுவார் போற்றலுள் எல்லாம் தலை
892,2,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, பெரியாரைப் பேணாது ஒழுகிற் பெரியாரால் பேரா இடும்பை தரும்
893,3,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, கெடல்வேண்டின் கேளாது செய்க அடல்வேண்டின் ஆற்று பவர்கண் இழுக்கு
894,4,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, கூற்றத்தைக் கையால் விளித்தற்றால் ஆற்றுவார்க்கு ஆற்றாதார் இன்னா செயல்
895,5,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை,யாண்டுச்சென்  றியாண்டும் உளராகார் வெந்துப்பின் வேந்து செறப்பட் டவர்
896,6,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, எரியால் சுடப்படினும் உய்வுண்டாம் உய்யார் பெரியார்ப் பிழைத்தொழுகு வார்
897,7,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, வகைமாண்ட வாழ்க்கையும் வான்பொருளும் என்னாம் தகைமாண்ட தக்கார் செறின்
898,8,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, குன்றன்னார் குன்ற மதிப்பின் குடியொடு நின்றன்னார் மாய்வர் நிலத்து
899,9,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, ஏந்திய கொள்கையார் சீறின் இடைமுரிந்து வேந்தனும் வேந்து கெடும்
900,10,பொருட்பால்,நட்பியல்,பெரியாரைப் பிழையாமை, இறந்தமைந்த சார்புடையர் ஆயினும் உய்யார் சிறந்தமைந்த சீரார் செறின்
901,1,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், மனைவிழைவார் மாண்பயன் எய்தார் வினைவிழையார் வேண்டாப் பொருளும் அது
902,2,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், பேணாது பெண்விழைவான் ஆக்கம் பெரியதோர் நாணாக நாணுத் தரும்
903,3,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், இல்லாள்கண் தாழ்ந்த இயல்பின்மை எஞ்ஞான்றும் நல்லாருள் நாணுத் தரும்
904,4,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், மனையாளை அஞ்சும் மறுமையி லாளன் வினையாண்மை வீறெய்த லின்று
905,5,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், இல்லாளை அஞ்சுவான் அஞ்சுமற் றெஞ்ஞான்றும் நல்லார்க்கு நல்ல செயல்
906,6,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், இமையாரின் வாழினும் பாடிலரே இல்லாள் அமையார்தோள் அஞ்சு பவர்
907,7,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், பெண்ணேவல் செய்தொழுகும் ஆண்மையின் நாணுடைப் பெண்ணே பெருமை உடைத்து
908,8,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், நட்டார் குறைமுடியார் நன்றாற்றார் நன்னுதலாள் பெட்டாங்கு ஒழுகு பவர்
909,9,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், அறவினையும் ஆன்ற பொருளும் பிறவினையும் பெண்ஏவல் செய்வார்கண் இல்
910,10,பொருட்பால்,நட்பியல்,பெண்வழிச்சேறல், எண்சேர்ந்த நெஞ்சத் திடனுடையார்க் கெஞ்ஞான்றும் பெண்சேர்ந்தாம் பேதைமை இல்
911,1,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், அன்பின் விழையார் பொருள்விழையும் ஆய்தொடியார் இன்சொல் இழுக்குத் தரும்
912,2,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், பயன்தூக்கிப் பண்புரைக்கும் பண்பின் மகளிர் நயன்தூக்கி நள்ளா விடல்
913,3,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், பொருட்பெண்டிர் பொய்ம்மை முயக்கம் இருட்டறையில் ஏதில் பிணந்தழீஇ அற்று
914,4,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், பொருட்பொருளார் புன்னலந் தோயார் அருட்பொருள் ஆயும் அறிவி னவர்
915,5,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், பொதுநலத்தார் புன்னலம் தோயார் மதிநலத்தின் மாண்ட அறிவி னவர்
916,6,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், தந்நலம் பாரிப்பார் தோயார் தகைசெருக்கிப் புன்னலம் பாரிப்பார் தோள்
917,7,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், நிறைநெஞ்சம் இல்லவர் தோய்வார் பிறநெஞ்சிற் பேணிப் புணர்பவர் தோள்
918,8,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், ஆயும் அறிவினர் அல்லார்க்கு அணங்கென்ப மாய மகளிர் முயக்கு
919,9,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், வரைவிலா மாணிழையார் மென்தோள் புரையிலாப் பூரியர்கள் ஆழும் அளறு
920,10,பொருட்பால்,நட்பியல்,வரைவின்மகளிர், இருமனப் பெண்டிரும் கள்ளும் கவறும் திருநீக்கப் பட்டார் தொடர்பு
921,1,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, உட்கப் படாஅர் ஒளியிழப்பர் எஞ்ஞான்றும் கட்காதல் கொண்டொழுகு வார்
922,2,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, உண்ணற்க கள்ளை உணில்உண்க சான்றோரான்  எண்ணப் படவேண்டா தார்
923,3,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, ஈன்றாள் முகத்தேயும் இன்னாதால் என்மற்றுச் சான்றோர் முகத்துக் களி
924,4,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, நாண்என்னும் நல்லாள் புறங்கொடுக்கும் கள்ளென்னும் பேணாப் பெருங்குற்றத் தார்க்கு
925,5,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, கையறி யாமை உடைத்தே பொருள்கொடுத்து மெய்யறி யாமை கொளல்
926,6,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, துஞ்சினார் செத்தாரின் வேறல்லர் எஞ்ஞான்றும் நஞ்சுண்பார் கள்ளுண் பவர்
927,7,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, உள்ளொற்றி உள்ளூர் நகப்படுவர் எஞ்ஞான்றும்  கள்ளொற்றிக் கண்சாய் பவர்
928,8,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, களித்தறியேன் என்பது கைவிடுக நெஞ்சத்து  ஒளித்ததூஉம் ஆங்கே மிகும்
929,9,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, களித்தானைக் காரணம் காட்டுதல் கீழ்நீர்க்  குளித்தானைத் தீத்துரீஇ அற்று
930,10,பொருட்பால்,நட்பியல்,கள்ளுண்ணாமை, கள்ளுண்ணாப் போழ்திற் களித்தானைக் காணுங்கால் உள்ளான்கொல் உண்டதன் சோர்வு
931,1,பொருட்பால்,நட்பியல்,சூது, வேண்டற்க வென்றிடினும் சூதினை வென்றதூஉம் தூண்டிற்பொன் மீன்விழுங்கி அற்று
932,2,பொருட்பால்,நட்பியல்,சூது, ஒன்றெய்தி நூறிழக்கும் சூதர்க்கும் உண்டாங்கொல் நன்றெய்தி வாழ்வதோர் ஆறு
933,3,பொருட்பால்,நட்பியல்,சூது, உருளாயம் ஓவாது கூறின் பொருளாயம் போஒய்ப் புறமே படும்
934,4,பொருட்பால்,நட்பியல்,சூது, சிறுமை பலசெய்து சீரழிக்கும் சூதின் வறுமை தருவதொன்று இல்
935,5,பொருட்பால்,நட்பியல்,சூது, கவறும் கழகமும் கையும் தருக்கி இவறியார் இல்லாகி யார்
